geometry	hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
LINE	2.X.2.1.5.2.1.6	G	F	C	*	MOLAO-	FRIENDLY GROUND AXIS ON ORDER WITH DATE AND TIME (IF KNOWN) EFFECTIVE
LINE	2.X.2.1.5.2.1.7	G	H	C	*	MOLAE-	ENEMY CONFIRMED
LINE	2.X.2.1.5.2.1.8	G	H	C	*	MOLAT-	ENEMY TEMPLATED
	2.X.2.1.5.2.2	G	*	C	*	MOLD--	DIRECTION OF ATTACK	N/A
LINE	2.X.2.1.5.2.2.1	G	F	C	*	MOLDF-	FRIENDLY AVIATION
LINE	2.X.2.1.5.2.2.2	G	F	C	*	MOLDY-	FRIENDLY AVIATION PLANNED OR ON ORDER
LINE	2.X.2.1.5.2.2.3	G	H	C	*	MOLDE-	ENEMY KNOWN/CONFIRMED A VIA TION
LINE	2.X.2.1.5.2.2.4	G	H	C	*	MOLDT-	TEMPLATED ENEMY AVIATION
LINE	2.X.2.1.5.2.2.5	G	H	C	*	MOLDG-	ENEMY CONFIRMED/KNOWN GROUND
LINE	2.X.2.1.5.2.2.6	G	H	C	*	MOLDR-	TEMPLATED ENEMY GROUND
LINE	2.X.2.1.5.2.2.7	G	F	C	*	MOLDS-	FRIENDLY DIRECTION OF SUPPORTING ATTACK
LINE	2.X.2.1.5.2.2.8	G	F	C	*	MOLDM-	FRIENDLY DIRECTION OF MAIN ATTACK
LINE	2.X.2.1.5.2.2.9	G	F	C	*	MOLDO-	FRIENDLY PLANNED OR ON ORDER
LINE	2.X.2.1.5.2.3	G	*	C	*	MOLF--	FINAL COORDINATION LINE
LINE	2.X.2.1.5.2.4	G	*	C	*	MOLI--	INFILTRATION LINE
LINE	2.X.2.1.5.2.5	G	*	C	*	MOLL--	LIMIT OF ADVANCE
LINE	2.X.2.1.5.2.6	G	*	C	*	MOLT--	LINE OF DEPARTURE
LINE	2.X.2.1.5.2.7	G	*	C	*	MOLC--	LINE OF DEPARTURE/LINE OF CONTACT (LD/LC)
LINE	2.X.2.1.5.2.8	G	*	C	*	MOLP--	PROBABLE LINE OF DEPLOYMENT (PLD)
LINE	2.X.2.1.5.2.9	G	*	C	*	MOLR--	RAID
	2.X.2.1.5.3	G	*	C	*	MOO---	OFFENCE AREA GRAPHIC	N/A
POLYGON	2.X.2.1.5.3.1	G	*	C	*	MOOA--	ASSAULT POSITION
	2.X.2.1.5.3.2	G	*	C	*	MOOT--	ATTACK POSITION	N/A
	2.X.2.1.5.3.2.1	G	F	C	*	MOOTF-	FRIENDLY ATTACK POSITION
	2.X.2.1.5.3.2.2	G	F	C	*	MOOTC-	FRIENDLY OCCUPIED (ONLY IF A UNIT MUST STOP IN THE ATTACK POSITION)
	2.X.2.1.5.3.2.3	G	F	C	*	MOOTP-	FRIENDLY PLANNED, PROPOSED OR ON ORDER
	2.X.2.1.5.3.3	G	*	C	*	MOOP--	ATTACK BY FIRE POSITION
	2.X.2.1.5.3.4	G	*	C	*	MOOS--	SUPPORT BY FIRE POSITION
	2.X.2.1.5.3.5	G	*	C	*	MOOJ--	OBJECTIVE
	2.X.2.1.5.3.6	G	*	C	*	MOOX--	PENETRATION BOX
	2.X.2.1.5.3.7	G	*	C	*	MOOR--	RAID AREA
	2.X.2.1.6	G	*	C	*	MS----	SPECIAL MANOEUVRE GRAPHIC	N/A
	2.X.2.1.6.1	G	*	C	*	MSG---	GENERAL	N/A
	2.X.2.1.6.1.1	G	*	C	*	MSGE--	ENCIRCLEMENT	N/A
	2.X.2.1.6.1.1.1	G	F	C	*	MSGEF-	FRIENDLY
	2.X.2.1.6.1.1.2	G	H	C	*	MSGEY-	ENEMY
	2.X.2.1.6.1.2	G	*	C	*	MSGA--	AMBUSH
	2.X.2.1.6.2	G	*	C	*	MSL---	LINE	N/A
